date,year,month,airline,published_airline,iata_code,geo_summary,geo_region,price_category,terminal,boarding_area,passenger_count
2024-08-01,2024,8,Iberia,Iberia,IB,International,Europe,Other,International,A,9144
2024-08-01,2024,8,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,8613
2024-08-01,2024,8,Jazz Aviation,Air Canada,AC,International,Canada,Other,Terminal 2,D,3819
2024-08-01,2024,8,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,Terminal 1,B,50947
2024-08-01,2024,8,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,8831
2024-08-01,2024,8,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,8711
2024-08-01,2024,8,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,16774
2024-08-01,2024,8,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,7905
2024-08-01,2024,8,Porter Airlines (Canada) Limited,Porter Airlines (Canada) Limited,PD,International,Canada,Other,International,A,5258
2024-08-01,2024,8,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,1527
2024-08-01,2024,8,Qatar Airways,Qatar Airways,QR,International,Middle East,Other,International,A,9151
2024-08-01,2024,8,SAS Airlines,SAS Airlines,SK,International,Europe,Other,International,G,6596
2024-08-01,2024,8,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,13177
2024-08-01,2024,8,SkyWest Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,57093
2024-08-01,2024,8,SkyWest Airlines,American Airlines,AA,Domestic,US,Other,Terminal 1,B,7075
2024-08-01,2024,8,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,5974
2024-08-01,2024,8,SkyWest Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,93405
2024-08-01,2024,8,SkyWest Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,1270
2024-08-01,2024,8,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,B,94488
2024-08-01,2024,8,Starlux Airlines Co. LTD,Starlux Airlines Co. LTD,JX,International,Asia,Other,International,A,8191
2024-08-01,2024,8,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,International,A,11396
2024-08-01,2024,8,Swiss International,Swiss International,LX,International,Europe,Other,International,G,9323
2024-08-01,2024,8,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,A,8868
2024-08-01,2024,8,TAP Air Portugal,TAP Air Portugal,TP,International,Europe,Other,International,A,7321
2024-08-01,2024,8,Turkish Airlines,Turkish Airlines,TK,International,Europe,Other,International,A,12584
2024-08-01,2024,8,United Airlines,United Airlines,UA,Domestic,US,Other,International,A,1885
2024-08-01,2024,8,United Airlines,United Airlines,UA,Domestic,US,Other,International,G,29636
2024-08-01,2024,8,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 2,D,185586
2024-08-01,2024,8,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,E,246893
2024-08-01,2024,8,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,273471
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Asia,Other,International,G,88442
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Asia,Other,Terminal 3,F,4983
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,International,A,401
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,International,G,19252
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,Terminal 3,F,2258
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Canada,Other,International,A,85
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Canada,Other,International,G,1397
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 2,D,13823
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,E,20441
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,6847
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Central America,Other,International,G,488
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Europe,Other,International,G,75862
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Europe,Other,Terminal 3,F,6556
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Mexico,Other,International,G,76
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 2,D,5928
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,E,13595
2024-08-01,2024,8,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,F,8091
2024-08-01,2024,8,Vietnam Airlines JSC,Vietnam Airlines JSC,VN,International,Asia,Other,International,A,4076
2024-08-01,2024,8,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,13798
2024-08-01,2024,8,WestJet,WestJet,WS,International,Canada,Other,International,A,19715
2024-08-01,2024,8,ZIPAIR Tokyo Inc,ZIPAIR Tokyo Inc,ZG,International,Asia,Other,International,A,6111
2024-09-01,2024,9,"Aer Lingus, Ltd.","Aer Lingus, Ltd.",EI,International,Europe,Other,International,A,7562
2024-09-01,2024,9,Aeromexico,Aeromexico,AM,International,Mexico,Other,International,A,8608
2024-09-01,2024,9,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 2,D,33397
2024-09-01,2024,9,Air China,Air China,CA,International,Asia,Other,International,G,2365
2024-09-01,2024,9,Air France,Air France,AF,International,Europe,Other,International,A,12149
2024-09-01,2024,9,Air India Limited,Air India Limited,AI,International,Asia,Other,International,A,17008
2024-09-01,2024,9,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,5200
2024-09-01,2024,9,Fiji Airways,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Other,International,A,3543
2024-09-01,2024,9,"Air Premia, Inc.","Air Premia, Inc.",YP,International,Asia,Other,International,A,3967
2024-09-01,2024,9,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,121592
2024-09-01,2024,9,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,Terminal 1,B,4651
2024-09-01,2024,9,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,10476
2024-09-01,2024,9,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 1,B,147247
2024-09-01,2024,9,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,7804
2024-09-01,2024,9,"Breeze Aviation Group, Inc.","Breeze Aviation Group, Inc.",MX,Domestic,US,Other,Terminal 2,D,5059
2024-09-01,2024,9,British Airways,British Airways,BA,International,Europe,Other,International,A,21079
2024-09-01,2024,9,"COPA Airlines, Inc.","COPA Airlines, Inc.",CM,International,Central America,Other,International,G,6634
2024-09-01,2024,9,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,9407
2024-09-01,2024,9,China Airlines,China Airlines,CI,International,Asia,Other,International,A,6007
2024-09-01,2024,9,China Eastern,China Eastern,MU,International,Asia,Other,International,A,3576
2024-09-01,2024,9,China Southern,China Southern,CZ,International,Asia,Other,International,A,5652
2024-09-01,2024,9,Condor Flugdienst GmbH,Condor Flugdienst GmbH,DE,International,Europe,Other,International,A,8080
2024-09-01,2024,9,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,175871
2024-09-01,2024,9,EVA Airways,EVA Airways,BR,International,Asia,Other,International,A,17789
2024-09-01,2024,9,Emirates,Emirates,EK,International,Middle East,Other,International,A,10355
2024-09-01,2024,9,"Flair Airlines, Ltd.","Flair Airlines, Ltd.",F8,International,Canada,Low Fare,Terminal 1,B,3278
2024-09-01,2024,9,French Bee,French Bee,BF,International,Australia / Oceania,Other,International,A,1679
2024-09-01,2024,9,French Bee,French Bee,BF,International,Europe,Other,International,A,3118
2024-09-01,2024,9,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,International,A,69812
2024-09-01,2024,9,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,1542
2024-09-01,2024,9,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,International,A,11702
2024-09-01,2024,9,Horizon Air,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,8699
2024-09-01,2024,9,ITA Airways,ITA Airways,AZ,International,Europe,Other,International,A,6683
2024-09-01,2024,9,Iberia,Iberia,IB,International,Europe,Other,International,A,7747
2024-09-01,2024,9,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,10252
2024-09-01,2024,9,Jazz Aviation,Air Canada,AC,International,Canada,Other,Terminal 2,D,3659
2024-09-01,2024,9,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,Terminal 1,B,51301
2024-09-01,2024,9,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,8838
2024-09-01,2024,9,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,6820
2024-09-01,2024,9,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,17524
2024-09-01,2024,9,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,7576
2024-09-01,2024,9,Porter Airlines (Canada) Limited,Porter Airlines (Canada) Limited,PD,International,Canada,Other,International,A,4595
2024-09-01,2024,9,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,1933
2024-09-01,2024,9,Qatar Airways,Qatar Airways,QR,International,Middle East,Other,International,A,9127
2024-09-01,2024,9,SAS Airlines,SAS Airlines,SK,International,Europe,Other,International,G,7388
2024-09-01,2024,9,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,12735
2024-09-01,2024,9,SkyWest Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,63173
2024-09-01,2024,9,SkyWest Airlines,American Airlines,AA,Domestic,US,Other,Terminal 1,B,7940
2024-09-01,2024,9,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,5641
2024-09-01,2024,9,SkyWest Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,95804
2024-09-01,2024,9,SkyWest Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,884
2024-09-01,2024,9,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,B,87611
2024-09-01,2024,9,Starlux Airlines Co. LTD,Starlux Airlines Co. LTD,JX,International,Asia,Other,International,A,5107
2024-09-01,2024,9,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,International,A,5325
2024-09-01,2024,9,Swiss International,Swiss International,LX,International,Europe,Other,International,G,9125
2024-09-01,2024,9,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,A,5856
2024-09-01,2024,9,TAP Air Portugal,TAP Air Portugal,TP,International,Europe,Other,International,A,6795
2024-09-01,2024,9,Turkish Airlines,Turkish Airlines,TK,International,Europe,Other,International,A,13192
2024-09-01,2024,9,United Airlines,United Airlines,UA,Domestic,US,Other,International,A,2333
2024-09-01,2024,9,United Airlines,United Airlines,UA,Domestic,US,Other,International,G,24385
2024-09-01,2024,9,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 2,D,161875
2024-09-01,2024,9,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,E,229887
2024-09-01,2024,9,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,262523
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Asia,Other,International,G,86493
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Asia,Other,Terminal 3,F,2503
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,International,G,22785
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,Terminal 3,F,759
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 2,D,13030
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,E,18642
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,8199
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Europe,Other,International,G,77563
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Europe,Other,Terminal 3,F,3694
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Mexico,Other,International,A,121
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Mexico,Other,International,G,1028
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 2,D,3884
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,E,7432
2024-09-01,2024,9,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,F,7768
2024-09-01,2024,9,Vietnam Airlines JSC,Vietnam Airlines JSC,VN,International,Asia,Other,International,A,4526
2024-09-01,2024,9,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,14805
2024-09-01,2024,9,WestJet,WestJet,WS,International,Canada,Other,International,A,14464
2024-09-01,2024,9,ZIPAIR Tokyo Inc,ZIPAIR Tokyo Inc,ZG,International,Asia,Other,International,A,6251
2024-10-01,2024,10,"Aer Lingus, Ltd.","Aer Lingus, Ltd.",EI,International,Europe,Other,International,A,5594
2024-10-01,2024,10,Aeromexico,Aeromexico,AM,International,Mexico,Other,International,A,10410
2024-10-01,2024,10,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 2,D,35380
2024-10-01,2024,10,Air China,Air China,CA,International,Asia,Other,International,G,2645
2024-10-01,2024,10,Air France,Air France,AF,International,Europe,Other,International,A,10850
2024-10-01,2024,10,Air India Limited,Air India Limited,AI,International,Asia,Other,International,A,20194
2024-10-01,2024,10,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,6206
2024-10-01,2024,10,Fiji Airways,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Other,International,A,4264
2024-10-01,2024,10,"Air Premia, Inc.","Air Premia, Inc.",YP,International,Asia,Other,International,A,3592
2024-10-01,2024,10,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,136207
2024-10-01,2024,10,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,Terminal 1,B,11019
2024-10-01,2024,10,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,11674
2024-10-01,2024,10,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 1,B,158647
2024-10-01,2024,10,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,9338
2024-10-01,2024,10,"Breeze Aviation Group, Inc.","Breeze Aviation Group, Inc.",MX,Domestic,US,Other,Terminal 2,D,6050
2024-10-01,2024,10,British Airways,British Airways,BA,International,Europe,Other,International,A,19883
2024-10-01,2024,10,"COPA Airlines, Inc.","COPA Airlines, Inc.",CM,International,Central America,Other,International,G,7802
2024-10-01,2024,10,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,11409
2024-10-01,2024,10,China Airlines,China Airlines,CI,International,Asia,Other,International,A,8780
2024-10-01,2024,10,China Eastern,China Eastern,MU,International,Asia,Other,International,A,3696
2024-10-01,2024,10,China Southern,China Southern,CZ,International,Asia,Other,International,A,5652
2024-10-01,2024,10,Condor Flugdienst GmbH,Condor Flugdienst GmbH,DE,International,Europe,Other,International,A,6590
2024-10-01,2024,10,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,181298
2024-10-01,2024,10,EVA Airways,EVA Airways,BR,International,Asia,Other,International,A,25649
2024-10-01,2024,10,Emirates,Emirates,EK,International,Middle East,Other,International,A,13222
2024-10-01,2024,10,"Flair Airlines, Ltd.","Flair Airlines, Ltd.",F8,International,Canada,Low Fare,Terminal 1,B,2616
2024-10-01,2024,10,French Bee,French Bee,BF,International,Australia / Oceania,Other,International,A,1428
2024-10-01,2024,10,French Bee,French Bee,BF,International,Europe,Other,International,A,1674
2024-10-01,2024,10,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,International,A,69749
2024-10-01,2024,10,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,1598
2024-10-01,2024,10,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,International,A,12647
2024-10-01,2024,10,Horizon Air,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,10915
2024-10-01,2024,10,ITA Airways,ITA Airways,AZ,International,Europe,Other,International,A,2970
2024-10-01,2024,10,Iberia,Iberia,IB,International,Europe,Other,International,A,4343
2024-10-01,2024,10,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,11587
2024-10-01,2024,10,Jazz Aviation,Air Canada,AC,International,Canada,Other,Terminal 2,D,4044
